claim_amount,historical_avg_amount,amount_deviation,claim_amount_zscore,claim_frequency_90d,days_since_last_claim,previous_claim_count,garage_repeat_count,document_mismatch_count,duplicate_indicator,invoice_reuse_indicator,policy_age_days,incident_to_claim_delay_days,is_suspicious
22087.959170056623,21504.157699841606,583.8014702150176,0.048650122517918136,0,591,0,0,0,0,0,2163,6,0
135481.9084753364,18024.343880170192,117457.56459516619,9.788130382930516,3,17,4,1,2,0,0,179,23,1
109976.07785691498,23507.39112072937,86468.68673618561,7.2057238946821345,4,48,5,2,2,0,0,163,57,1
21074.748691999175,24194.169002479717,-3119.420310480542,-0.2599516925400452,0,623,1,1,0,0,0,2290,5,0
47672.073194066485,42808.675106102695,4863.398087963789,0.40528317399698244,0,328,2,0,0,0,0,362,3,0
26419.202917400995,27336.92517590729,-917.7222585062955,-0.07647685487552462,0,619,0,0,0,0,0,418,1,0
16487.46456191053,14130.593486624795,2356.8710752857332,0.19640592294047776,0,793,1,0,0,0,0,2217,3,0
26728.13039781164,26306.198709185926,421.93168862571474,0.03516097405214289,0,350,0,0,0,0,0,1436,1,0
17846.2919254432,19501.95936927238,-1655.6674438291775,-0.1379722869857648,0,155,1,0,1,0,0,650,1,0
24225.16967255043,21380.32580993991,2844.84386261052,0.23707032188420998,0,723,2,0,0,0,0,2088,5,0
16353.92303635094,14154.298355117617,2199.624681233323,0.18330205676944358,0,599,0,0,0,0,0,1976,4,0
153795.34007389942,21166.993703083826,132628.3463708156,11.052362197567966,3,73,4,0,4,1,0,28,37,1
25922.801572813456,23614.277097644845,2308.5244751686114,0.19237703959738428,0,543,2,0,0,0,0,1133,4,0
30874.23245047205,27920.31589150627,2953.9165589657787,0.24615971324714822,0,799,1,0,1,0,0,1547,8,0
61496.9284132663,65495.09481402736,-3998.16640076106,-0.33318053339675496,0,152,1,0,0,0,0,389,5,0
17907.663814817482,17765.459931324014,142.2038834934683,0.011850323624455693,0,467,1,0,0,0,0,2148,2,0
45173.71690142095,41189.63093567507,3984.0859657458786,0.33200716381215656,0,593,2,0,1,0,0,2071,2,0
131227.44691076368,24652.908922573493,106574.53798819019,8.88121149901585,3,12,2,2,1,0,0,219,49,1
22139.47208199508,21938.902251387455,200.5698306076265,0.01671415255063554,0,725,1,1,0,0,0,1412,3,0
21813.55505738411,23498.82883696794,-1685.2737795838293,-0.14043948163198577,1,775,1,1,0,0,0,2231,3,0
97099.59265827357,23311.05085446395,73788.54180380962,6.149045150317469,3,57,3,1,4,0,0,139,36,1
27740.630863138278,27590.062226837115,150.56863630116277,0.01254738635843023,0,333,0,0,0,0,0,1224,3,0
14429.825709749892,13484.18380340982,945.6419063400717,0.07880349219500597,0,740,0,0,0,0,0,342,1,0
13768.436358253806,15162.74966704653,-1394.3133087927235,-0.11619277573272696,0,516,1,0,0,0,0,1522,1,0
32674.21516025695,35068.94482767645,-2394.729667419502,-0.19956080561829184,0,595,1,0,0,0,0,1930,1,0
41213.946719873486,46603.56359035333,-5389.616870479847,-0.449134739206654,1,410,2,0,0,0,0,983,3,0
30072.40041979533,26570.172016074644,3502.2284037206846,0.29185236697672373,0,559,0,1,0,0,0,510,4,0
30229.10677379767,30601.19947050952,-372.0926967118503,-0.031007724725987524,0,180,2,0,0,0,0,535,2,0
17829.786349155154,16551.747976279286,1278.038372875868,0.10650319773965566,0,347,2,0,0,0,0,2493,7,0
32278.061365687903,35495.14263384874,-3217.0812681608404,-0.26809010568007,0,699,1,0,0,0,0,232,2,0
131738.68221563858,20816.57291893092,110922.10929670765,9.243509108058971,2,7,5,1,1,0,0,70,31,1
37406.95154596497,42666.326811006205,-5259.375265041235,-0.4382812720867696,0,460,0,0,0,0,0,1891,1,0
176409.607369947,20083.74574859962,156325.8616213474,13.027155135112283,3,38,1,0,2,0,1,105,34,1
27460.333399286086,25440.011825169633,2020.3215741164531,0.16836013117637108,0,537,0,0,0,0,0,923,3,0
30990.03665306699,35125.67675117588,-4135.640098108892,-0.3446366748424077,0,402,2,0,0,0,0,1637,4,0
16928.142259249507,16566.833211371588,361.3090478779195,0.03010908732315996,0,390,2,0,0,0,0,616,11,0
116253.22127642567,19886.716100422753,96366.50517600292,8.030542098000243,2,39,3,1,1,0,0,82,48,1
16360.058018294143,15071.55084546153,1288.507172832613,0.10737559773605107,0,602,0,0,0,0,0,1689,7,0
22374.95875951314,20657.48033475612,1717.4784247570205,0.14312320206308504,0,502,0,0,0,0,0,2223,3,0
29124.188119328544,33298.18094797009,-4173.992828641545,-0.3478327357201288,0,575,0,0,0,0,0,220,5,0
30575.03760889377,32152.598299813682,-1577.5606909199123,-0.1314633909099927,0,150,1,0,1,0,0,1073,6,0
23960.432374854634,23017.958033181283,942.4743416733509,0.07853952847277924,0,532,0,0,0,0,0,1654,2,0
24332.334340401474,25241.575052639386,-909.2407122379118,-0.07577005935315932,0,337,1,0,0,0,0,419,3,0
26675.39271220972,29434.618191442216,-2759.2254792324966,-0.22993545660270806,0,424,1,0,0,0,0,489,6,0
27134.520969988684,23836.29638391293,3298.224586075754,0.27485204883964615,0,742,1,0,0,0,0,1205,2,0
40413.12622977295,41548.56428425128,-1135.4380544783344,-0.09461983787319453,1,176,0,0,0,0,0,2269,3,0
18981.021378810838,21512.0715638003,-2531.050184989461,-0.21092084874912173,0,758,2,0,0,0,0,1504,2,0
20883.718770379353,18467.230348200766,2416.488422178587,0.20137403518154892,0,541,0,1,0,0,0,629,2,0
25829.612599016196,28216.38309193866,-2386.7704929224637,-0.198897541076872,0,314,0,0,0,0,0,1365,1,0
27563.122879210914,25632.74056439427,1930.3823148166448,0.16086519290138707,0,679,0,1,0,0,0,1930,6,0
61291.246461029084,24445.08621297675,36846.160248052336,3.0705133540043614,2,63,4,0,2,1,0,282,27,1
36284.01493852411,37384.256564049945,-1100.2416255258358,-0.09168680212715298,1,344,1,0,0,0,0,568,5,0
23515.72633514917,23446.020333381723,69.70600176744847,0.005808833480620706,0,610,1,0,0,0,0,917,1,0
16774.56693806072,18065.257535608802,-1290.6905975480804,-0.10755754979567336,1,284,2,0,0,0,0,2262,1,0
29305.443072979193,29640.786108637258,-335.34303565806476,-0.027945252971505397,0,311,1,0,1,0,0,832,1,0
27571.5427640899,26851.85982412775,719.6829399621492,0.059973578330179106,1,713,0,0,0,0,0,262,1,0
38137.79781362725,43018.182517600304,-4880.384703973054,-0.4066987253310878,0,783,0,0,0,0,0,1972,5,0
42773.23949604044,38033.4166372813,4739.822858759144,0.39498523822992865,0,689,0,0,0,0,0,220,3,0
32031.933305084058,28706.77215349128,3325.161151592776,0.27709676263273136,1,762,1,0,0,0,0,1350,3,0
14478.041420468686,13117.18049097534,1360.8609294933467,0.11340507745777889,0,142,1,1,0,0,0,1242,6,0
19854.753604070575,21164.156606420976,-1309.403002350402,-0.1091169168625335,0,241,2,0,0,0,0,1181,1,0
22934.55466361491,23110.905527442643,-176.35086382773443,-0.014695905318977869,0,404,1,0,0,0,0,1858,1,0
13793.535621892808,15577.13196995136,-1783.5963480585524,-0.14863302900487937,0,421,1,0,0,0,0,1838,4,0
110187.51602660122,10868.655209865152,99318.86081673607,8.276571734728005,3,66,7,1,1,0,0,132,27,1
30978.957388455798,28374.404335678468,2604.55305277733,0.21704608773144415,0,286,1,0,0,0,0,2096,1,0
23086.74668760473,23763.329402095747,-676.5827144910181,-0.05638189287425151,0,745,0,0,0,0,0,730,2,0
153175.06529433362,25329.58075286865,127845.48454146498,10.653790378455415,3,53,3,3,1,0,1,37,14,1
24151.81000336205,25388.35839814998,-1236.5483947879293,-0.10304569956566077,0,750,2,0,0,0,0,260,1,0
31718.221505000478,30035.789834284886,1682.4316707155922,0.14020263922629936,0,271,0,0,0,0,0,2092,3,0
31834.973151049573,35200.14113736796,-3365.1679863183854,-0.2804306655265321,0,149,0,0,0,0,0,1849,12,0
73768.70678470556,19362.8556697115,54405.85111499406,4.533820926249505,2,47,4,1,3,1,1,189,16,1
19076.21151279804,17986.402918231248,1089.8085945667917,0.09081738288056598,0,670,0,0,0,0,0,2008,5,0
30840.613829185215,33208.00859479418,-2367.394765608962,-0.19728289713408018,0,144,1,0,0,0,0,1992,3,0
17825.494811499644,19627.328046401784,-1801.8332349021402,-0.15015276957517834,0,552,0,0,0,0,0,1771,6,0
208323.17257215286,23975.981125648665,184347.1914465042,15.362265953875351,3,67,6,2,2,0,0,127,51,1
27979.9536504642,25488.283140011696,2491.6705104525026,0.20763920920437523,1,754,1,0,0,0,0,204,2,0
174246.51458371588,13718.210669964437,160528.30391375144,13.377358659479286,4,63,5,0,1,1,0,235,42,1
18524.386244673944,19139.262960647684,-614.8767159737399,-0.05123972633114499,0,137,1,0,0,0,0,1894,3,0
146307.03156905403,22911.65714027893,123395.3744287751,10.282947869064593,2,9,2,0,1,1,0,106,20,1
17958.701536626664,17563.649507529764,395.0520290968998,0.03292100242474165,0,622,0,0,0,0,0,548,1,0
15214.108607208513,16410.990921339515,-1196.8823141310022,-0.09974019284425019,0,620,1,0,0,0,0,896,1,0
24290.98558804458,27081.673363813927,-2790.6877757693474,-0.2325573146474456,0,170,4,1,0,0,0,1480,1,0
9351.339235863723,10240.889907433168,-889.5506715694446,-0.07412922263078706,0,140,0,0,0,0,0,1341,2,0
21919.196984721224,19255.567462360308,2663.629522360916,0.22196912686340967,0,583,1,1,0,0,0,1762,2,0
111956.24232431299,34840.93853102949,77115.3037932835,6.426275316106958,2,51,6,3,3,0,0,119,21,1
17578.31879056455,15328.881229572002,2249.4375609925482,0.18745313008271236,0,635,2,0,0,0,0,493,3,0
23743.308712822396,24126.34019207901,-383.03147925661324,-0.031919289938051106,0,492,0,0,0,0,0,2419,14,0
27470.774015095736,25805.694271941582,1665.0797431541541,0.13875664526284617,0,314,0,0,0,0,0,539,3,0
26082.28822160254,26000.438418193477,81.84980340906259,0.006820816950755215,0,578,1,0,0,0,0,2010,3,0
41662.386083206795,46578.651486534065,-4916.26540332727,-0.40968878361060584,0,477,0,0,0,0,0,469,1,0
125175.4548004533,17492.435544615408,107683.01925583789,8.973584937986491,2,32,5,2,1,0,1,77,15,1
53718.301742768,48954.62357641756,4763.678166350444,0.3969731805292037,0,340,0,0,0,0,0,861,3,0
26868.509103386248,29074.51590707221,-2206.006803685963,-0.18383390030716357,0,669,0,0,0,0,0,1995,2,0
25847.563748019187,29563.70547985961,-3716.1417318404237,-0.30967847765336864,0,307,2,0,0,0,0,1236,2,0
24920.823625457284,23681.60856298423,1239.215062473053,0.10326792187275441,0,280,3,0,0,0,0,716,3,0
87774.11673684075,17355.114232598113,70419.00250424264,5.868250208686887,1,17,4,1,1,0,0,47,14,1
18775.247705672184,19639.46442037165,-864.2167146994652,-0.07201805955828877,0,193,0,0,0,0,0,524,1,0
20981.981755042445,23548.447468224927,-2566.4657131824824,-0.21387214276520686,0,594,0,0,0,0,0,1826,7,0
37666.07491600477,35937.518758564634,1728.5561574401363,0.1440463464533447,0,607,1,1,0,0,0,1210,1,0
25387.033446142683,22599.527129673494,2787.506316469189,0.2322921930390991,0,237,2,0,0,0,0,2021,2,0
31742.584697502516,35229.71949493379,-3487.1347974312775,-0.29059456645260645,0,539,1,1,0,0,0,1598,1,0
33477.51911903797,29316.23865938963,4161.28045964834,0.34677337163736166,0,358,0,0,0,0,0,1392,4,0
23271.04622192242,26216.082057468357,-2945.0358355459357,-0.2454196529621613,0,280,0,0,0,0,0,837,3,0
110045.00621502401,21664.37776572342,88380.6284493006,7.365052370775049,2,27,6,2,2,0,0,250,37,1
88285.0269941375,17849.088807513614,70435.93818662388,5.86966151555199,3,15,3,3,3,0,1,66,59,1
32844.84025868935,34841.53850631114,-1996.698247621789,-0.1663915206351491,0,723,0,0,0,0,0,1504,6,0
6199.161674533238,6726.777882996509,-527.6162084632715,-0.04396801737193929,0,229,1,0,0,0,0,2133,2,0
21749.333673657457,19197.95172061673,2551.3819530407272,0.21261516275339393,0,251,2,0,1,0,0,1361,5,0
31303.605556542276,33668.270008172476,-2364.6644516302003,-0.19705537096918335,0,499,0,0,0,0,0,1929,3,0
131707.620536374,27663.4403157824,104044.18022059159,8.670348351715965,2,64,5,1,2,1,0,229,47,1
43112.057050120835,39567.966396007236,3544.090654113599,0.29534088784279994,0,294,0,0,0,0,0,2221,1,0
17394.124200595124,19560.09324300737,-2165.9690424122455,-0.18049742020102047,0,171,0,0,0,0,0,1701,3,0
32500.05509807577,32061.411919426933,438.6431786488356,0.0365535982207363,0,552,1,0,0,0,0,289,2,0
133528.7444013034,14428.152001246688,119100.59240005672,9.925049366671393,3,45,7,2,1,0,0,223,19,1
39211.01181376484,38863.1973679099,347.8144458549359,0.028984537154577994,0,562,0,0,0,0,0,865,2,0
36424.80132151752,36940.98549915024,-516.1841776327201,-0.043015348136060005,0,746,0,0,0,0,0,2308,10,0
19636.170991669384,16963.805560309305,2672.365431360078,0.22269711928000652,0,202,0,0,0,0,0,1352,2,0
40784.24371901818,45104.65800562067,-4320.414286602492,-0.360034523883541,0,470,1,0,0,0,0,2141,1,0
65955.37569335569,25392.03772131477,40563.337972040914,3.380278164336743,3,34,4,3,2,0,0,151,15,1
17269.063831999058,19314.98496031455,-2045.921128315491,-0.17049342735962425,0,326,0,1,0,0,0,896,1,0
39559.68636727922,41548.833199545836,-1989.1468322666187,-0.16576223602221823,0,644,0,0,0,0,0,2243,2,0
37949.088307733036,33817.607359024405,4131.480948708631,0.3442900790590526,0,564,0,1,0,0,0,2460,15,0
20038.120714014025,19840.36665867842,197.7540553356048,0.016479504611300398,0,701,1,0,0,0,0,654,4,0
15957.93004931108,14040.02357229561,1917.906477015471,0.15982553975128924,0,242,1,0,0,0,0,628,1,0
152215.5535366144,27679.42840148305,124536.12513513135,10.378010427927613,3,30,2,3,3,0,1,142,52,1
203724.1213805734,27417.279939928012,176306.8414406454,14.69223678672045,4,65,3,2,3,1,0,108,27,1
19953.212315544115,21436.32626930252,-1483.1139537584058,-0.12359282947986715,0,167,0,0,0,0,0,945,3,0
35677.37677895184,34087.325362180745,1590.0514167710935,0.13250428473092446,0,436,2,0,1,0,0,961,9,0
105121.988246147,7258.654962831306,97863.33328331569,8.15527777360964,2,30,5,1,1,0,0,178,14,1
20309.011302718285,23165.632165738374,-2856.620863020089,-0.23805173858500742,1,234,1,0,0,0,0,2212,8,0
102040.74455994889,30361.694087606378,71679.05047234251,5.9732542060285425,4,40,6,2,4,0,0,32,55,1
19457.26939744855,19751.640690680037,-294.3712932314884,-0.02453094110262403,0,767,4,0,0,0,0,494,1,0
20418.863284992,20083.909913033884,334.9533719581159,0.027912780996509658,1,346,3,0,0,0,0,1464,3,0
14340.701547404871,12945.131304773528,1395.5702426313437,0.11629752021927864,0,673,3,0,0,0,0,803,1,0
35012.49881376547,34332.81515998746,679.6836537780109,0.05664030448150091,0,167,1,0,0,0,0,361,3,0
39697.27379738761,34578.66695858971,5118.606838797896,0.42655056989982465,0,422,0,0,0,0,0,480,2,0
37912.67647051554,41949.43201764832,-4036.755547132787,-0.33639629559439893,0,586,1,0,0,0,0,465,10,0
27421.970071762313,25539.543298167784,1882.4267735945286,0.15686889779954405,1,141,3,0,0,0,0,770,6,0
37343.663558995184,32393.58678974898,4950.076769246203,0.4125063974371836,0,620,2,0,0,0,0,2265,1,0
18281.25051980588,20722.831706348123,-2441.581186542244,-0.20346509887852032,0,446,3,0,0,0,0,1346,4,0
219056.16476850142,12384.161884427192,206672.00288407423,17.222666907006186,4,59,6,2,4,0,0,25,39,1
26484.191593702606,28403.835988368537,-1919.644394665931,-0.15997036622216093,1,492,0,0,0,0,0,2243,8,0
22502.709686265673,25569.140596572757,-3066.4309103070846,-0.25553590919225705,0,334,2,0,0,0,0,1456,8,0
19480.184714135616,21108.346492864413,-1628.1617787287978,-0.13568014822739982,0,499,1,0,0,0,0,2291,14,0
18978.24739963714,16390.437833025957,2587.809566611184,0.21565079721759867,0,677,2,1,1,0,0,2398,5,0
131239.79182891507,14505.619965846188,116734.17186306888,9.72784765525574,2,33,4,2,3,0,1,45,50,1
28060.111134913317,25437.007897824507,2623.1032370888097,0.21859193642406746,0,580,1,0,0,0,0,220,3,0
106540.1893847927,20065.482759497914,86474.70662529478,7.206225552107899,2,14,6,1,1,0,0,117,54,1
22171.585638317294,25293.4531894434,-3121.8675511261063,-0.26015562926050884,0,786,2,1,0,0,0,923,6,0
14679.54751583792,14143.032724285964,536.5147915519556,0.04470956596266296,0,462,0,0,0,0,0,1673,2,0
163149.46972283826,36449.664216775374,126699.80550606288,10.55831712550524,1,59,8,2,2,1,1,119,19,1
47279.73498872583,47326.122764572836,-46.38777584700438,-0.0038656479872503646,0,453,1,0,0,0,0,1464,3,0
34757.22592357008,33325.957922336,1431.2680012340788,0.11927233343617323,0,574,0,0,0,0,0,1922,6,0
41393.86558892182,41086.23631855369,307.629270368132,0.025635772530677666,1,654,1,0,1,0,0,280,4,0
34505.456425011995,33832.39504045091,673.061384561086,0.05608844871342383,0,721,0,0,0,0,0,1048,3,0
24006.638458298257,24406.48342606305,-399.84496776479136,-0.03332041398039928,0,319,0,0,0,0,0,1910,3,0
33277.5531104878,31006.671279514274,2270.881830973529,0.1892401525811274,0,500,1,0,0,0,0,349,2,0
27770.742722730345,27186.038328148938,584.7043945814075,0.0487253662151173,1,168,0,0,0,0,0,393,5,0
119582.79736484787,15572.045719484402,104010.75164536346,8.667562637113623,2,24,2,2,2,0,0,111,54,1
17902.824815634838,17380.529337379143,522.2954782556953,0.04352462318797461,0,509,1,0,0,0,0,2385,1,0
26596.09029661557,29637.53330597728,-3041.4430093617084,-0.2534535841134757,0,646,0,1,0,0,0,1062,4,0
49087.653155743385,52613.3922073339,-3525.7390515905136,-0.2938115876325428,0,569,1,0,0,0,0,2155,3,0
139168.86298860365,11140.161831435951,128028.7011571677,10.669058429763975,2,71,3,2,3,0,0,73,42,1
118665.42829086389,12728.090960167612,105937.33733069627,8.828111444224689,2,36,6,1,1,0,0,102,15,1
26092.67617041866,25970.76182661123,121.91434380743158,0.010159528650619299,0,597,2,0,0,0,0,1417,8,0
34812.98692673871,35429.816878393125,-616.8299516544139,-0.05140249597120116,1,749,0,0,0,0,0,1691,9,0
17765.59431552903,19359.223401603533,-1593.629086074503,-0.1328024238395419,1,599,0,0,0,0,0,2336,8,0
27704.617612196816,25378.50539920205,2326.1122129947653,0.19384268441623045,0,596,0,0,0,0,0,716,3,0
36719.86960927079,36018.71685548363,701.1527537871589,0.058429396148929905,0,728,1,1,0,0,0,907,4,0
135709.9311088628,19624.03326038349,116085.8978484793,9.673824820706608,1,61,5,1,2,0,0,63,41,1
36740.09544978973,35963.58387187821,776.5115779115222,0.06470929815929352,0,198,1,0,0,0,0,532,2,0
165104.89628514202,20046.249385316834,145058.6468998252,12.088220574985433,2,71,2,0,2,0,0,270,44,1
41563.735601089415,36270.318484578595,5293.41711651082,0.4411180930425683,0,391,2,0,0,0,0,1216,5,0
22526.578857493896,21446.03926235089,1080.5395951430073,0.09004496626191727,0,697,2,0,0,0,0,788,7,0
18858.362198988525,21319.811921529497,-2461.4497225409723,-0.2051208102117477,1,409,0,0,0,0,0,1834,7,0
17173.590466374328,14946.21117761079,2227.3792887635373,0.18561494073029478,1,162,0,0,0,0,0,1937,9,0
116208.21704316558,14172.268514005478,102035.9485291601,8.502995710763342,2,45,5,1,1,0,0,40,56,1
25016.44346894789,21637.47642662554,3378.9670423223506,0.2815805868601959,0,121,0,0,0,0,0,1396,1,0
17844.518242388513,19767.34823530834,-1922.8299929198256,-0.1602358327433188,0,512,0,1,0,0,0,1683,1,0
17302.27036635766,16933.576187031675,368.6941793259866,0.03072451494383222,0,175,0,0,0,0,0,1049,3,0
21739.374015716443,22024.386467720033,-285.0124520035897,-0.023751037666965808,0,358,0,0,0,0,0,949,2,0
31409.683060864172,30788.49119151294,621.1918693512307,0.05176598911260256,1,518,0,0,0,0,0,1778,3,0
16270.505727162117,18369.433766491235,-2098.9280393291174,-0.17491066994409313,0,538,1,1,0,0,0,2418,1,0
178294.1295552193,41810.26949890633,136483.86005631296,11.373655004692747,3,74,2,2,1,0,0,202,37,1
19382.717376011555,17430.201036510505,1952.5163395010495,0.1627096949584208,0,625,1,1,0,0,0,2264,7,0
15941.124122397763,15253.65479029506,687.4693321027025,0.057289111008558546,0,408,0,0,0,0,0,809,2,0
85220.43989615657,21837.118666803595,63383.32122935298,5.281943435779415,4,39,4,2,2,1,1,148,43,1
45041.071579017575,41196.57266535505,3844.4989136625227,0.3203749094718769,0,456,2,0,0,0,0,1336,6,0
20910.828890763656,22918.64088036553,-2007.8119896018725,-0.16731766580015603,0,784,1,1,0,0,0,1804,3,0
23601.141401085424,23035.666697149813,565.4747039356116,0.0471228919946343,0,559,0,0,0,0,0,458,3,0
29293.39861842754,26651.050801984125,2642.3478164434164,0.2201956513702847,0,636,1,0,0,0,0,740,4,0
27224.815258813855,30425.377099839265,-3200.56184102541,-0.26671348675211753,0,659,1,0,0,0,0,465,2,0
22814.82647155289,21613.98112596292,1200.845345589969,0.10007044546583074,0,684,0,0,0,0,0,1504,1,0
33025.31715284179,35219.62242265492,-2194.3052698131287,-0.1828587724844274,0,341,0,0,0,0,0,393,13,0
26028.40491771526,28286.191670843273,-2257.7867531280135,-0.18814889609400112,0,192,0,0,0,0,0,821,1,0
